# E(keV) bin 1    bin 2    bin 3    bin 4    bin 5    bin 6    bin 7    bin 8    bin 9
1.47e+02 1.25e-11 1.81e-08 5.80e-03 3.95e-01 3.89e-02 4.11e-05 1.81e-08 4.45e-02 3.96e-01
1.48e+02 8.63e-12 1.33e-08 4.98e-03 3.92e-01 4.34e-02 5.29e-05 1.33e-08 4.00e-02 4.00e-01
1.49e+02 5.95e-12 9.68e-09 4.26e-03 3.87e-01 4.83e-02 6.77e-05 9.69e-09 3.59e-02 4.04e-01
1.50e+02 4.10e-12 7.06e-09 3.64e-03 3.83e-01 5.36e-02 8.62e-05 7.06e-09 3.21e-02 4.08e-01
1.51e+02 2.82e-12 5.14e-09 3.10e-03 3.77e-01 5.92e-02 1.09e-04 5.14e-09 2.86e-02 4.11e-01
1.52e+02 1.94e-12 3.73e-09 2.63e-03 3.72e-01 6.51e-02 1.38e-04 3.74e-09 2.55e-02 4.14e-01
1.53e+02 1.33e-12 2.71e-09 2.23e-03 3.66e-01 7.14e-02 1.73e-04 2.71e-09 2.26e-02 4.17e-01
1.54e+02 9.11e-13 1.96e-09 1.88e-03 3.59e-01 7.81e-02 2.17e-04 1.96e-09 2.00e-02 4.19e-01
1.55e+02 6.23e-13 1.42e-09 1.59e-03 3.52e-01 8.51e-02 2.70e-04 1.42e-09 1.77e-02 4.21e-01
1.56e+02 4.26e-13 1.02e-09 1.34e-03 3.45e-01 9.24e-02 3.34e-04 1.02e-09 1.56e-02 4.23e-01
1.57e+02 2.91e-13 7.38e-10 1.12e-03 3.37e-01 1.00e-01 4.12e-04 7.38e-10 1.37e-02 4.25e-01
1.58e+02 1.98e-13 5.31e-10 9.40e-04 3.29e-01 1.08e-01 5.06e-04 5.31e-10 1.20e-02 4.26e-01
1.59e+02 1.35e-13 3.81e-10 7.86e-04 3.21e-01 1.16e-01 6.18e-04 3.81e-10 1.05e-02 4.28e-01
1.60e+02 9.16e-14 2.74e-10 6.55e-04 3.12e-01 1.25e-01 7.53e-04 2.74e-10 9.20e-03 4.29e-01
